,region,cell_id,stim_id,firing_rate_mean,firing_rate_std,num_samples,bin_width
23168,thalamus,1587,15,16.333333333333332,9.05517716677356,60,0.3
23169,thalamus,1587,16,17.833333333333325,9.38454473319515,60,0.3
23170,thalamus,1587,17,22.055555555555546,12.167872653900174,60,0.3
23171,thalamus,1589,1,10.666666666666664,9.036440143707578,60,0.3
23172,thalamus,1589,2,8.222222222222223,6.763886230311505,60,0.3
23173,thalamus,1589,3,15.222222222222229,13.617960150814723,60,0.3
23174,thalamus,1589,4,12.777777777777777,12.654568511249243,60,0.3
23175,thalamus,1589,5,14.777777777777777,12.567957143748785,60,0.3
23176,thalamus,1589,6,14.166666666666668,11.751106851741865,60,0.3
23177,thalamus,1589,7,10.888888888888891,10.230243311730188,60,0.3
23178,thalamus,1589,8,7.555555555555557,7.127218104974899,60,0.3
23179,thalamus,1589,9,11.11111111111111,9.421429807136347,60,0.3
23180,thalamus,1589,10,10.722222222222223,8.16707981583025,60,0.3
23181,thalamus,1589,11,20.277777777777775,15.309631234531775,60,0.3
23182,thalamus,1589,12,19.66666666666667,18.642235828502418,60,0.3
23183,thalamus,1589,13,17.222222222222225,15.196969995679796,60,0.3
23184,thalamus,1589,14,14.777777777777777,12.203032358578227,60,0.3
23185,thalamus,1589,15,10.111111111111112,8.743394960197458,60,0.3
23186,thalamus,1589,16,8.333333333333334,7.847414918554695,60,0.3
23187,thalamus,1589,17,9.0,9.170902975912295,60,0.3
23188,thalamus,1594,1,26.8888888888889,12.575447136553182,60,0.3
23189,thalamus,1594,2,28.444444444444446,15.95033094092162,60,0.3
23190,thalamus,1594,3,38.61111111111112,16.64169504018207,60,0.3
23191,thalamus,1594,4,35.722222222222236,16.785919876168247,60,0.3
23192,thalamus,1594,5,36.88888888888887,16.557457644243847,60,0.3
23193,thalamus,1594,6,28.277777777777775,13.255303691628994,60,0.3
23194,thalamus,1594,7,27.16666666666666,15.155502813721595,60,0.3
23195,thalamus,1594,8,23.33333333333335,16.42193196127868,60,0.3
23196,thalamus,1594,9,31.000000000000004,16.310314691887438,60,0.3
23197,thalamus,1594,10,39.05555555555556,19.330524505357545,60,0.3
23198,thalamus,1594,11,35.11111111111111,16.677585876986022,60,0.3
23199,thalamus,1594,12,34.72222222222222,18.668398493782526,60,0.3
23200,thalamus,1594,13,32.00000000000001,15.406604595434885,60,0.3
23201,thalamus,1594,14,31.61111111111111,15.64064032032032,60,0.3
23202,thalamus,1594,15,25.500000000000004,13.359085300847866,60,0.3
23203,thalamus,1594,16,22.277777777777775,11.81291174380465,60,0.3
23204,thalamus,1594,17,36.83333333333332,15.926206949446883,60,0.3
23205,thalamus,1595,1,20.72222222222222,9.449871045397343,60,0.3
23206,thalamus,1595,2,17.999999999999996,8.030075294035042,60,0.3
23207,thalamus,1595,3,23.833333333333336,14.046264691692137,60,0.3
23208,thalamus,1595,4,20.777777777777782,10.29447160553482,60,0.3
23209,thalamus,1595,5,22.44444444444444,11.544830601706405,60,0.3
23210,thalamus,1595,6,18.888888888888893,12.824568386501854,60,0.3
23211,thalamus,1595,7,22.72222222222223,9.77123775459119,60,0.3
23212,thalamus,1595,8,23.055555555555557,10.581789186994381,60,0.3
23213,thalamus,1595,9,24.22222222222222,17.964881693526348,60,0.3
23214,thalamus,1595,10,22.888888888888896,11.139699568021923,60,0.3
23215,thalamus,1595,11,22.222222222222225,9.908558697796117,60,0.3
23216,thalamus,1595,12,22.88888888888889,13.906692920043183,60,0.3
23217,thalamus,1595,13,21.5,14.227436955938924,60,0.3
23218,thalamus,1595,14,20.44444444444445,9.615325703619812,60,0.3
23219,thalamus,1595,15,21.888888888888882,10.257818967432243,60,0.3
23220,thalamus,1595,16,20.444444444444443,9.84755108633569,60,0.3
23221,thalamus,1595,17,21.944444444444446,12.892305865654306,60,0.3
23222,thalamus,1597,1,19.277777777777775,13.751790387345993,60,0.3
23223,thalamus,1597,2,25.222222222222225,22.941558985561766,60,0.3
23224,thalamus,1597,3,18.5,12.03298980682477,60,0.3
23225,thalamus,1597,4,21.38888888888889,14.344321982319505,60,0.3
23226,thalamus,1597,5,19.0,14.079408907298193,60,0.3
23227,thalamus,1597,6,20.166666666666668,9.673093519125887,60,0.3
23228,thalamus,1597,7,21.777777777777786,15.592101272653183,60,0.3
23229,thalamus,1597,8,21.55555555555555,16.756443701578455,60,0.3
23230,thalamus,1597,9,16.88888888888889,11.834811981567169,60,0.3
23231,thalamus,1597,10,20.05555555555556,13.757267097472942,60,0.3
23232,thalamus,1597,11,21.5,14.912487973232002,60,0.3
23233,thalamus,1597,12,21.277777777777775,14.302248077235085,60,0.3
23234,thalamus,1597,13,15.722222222222225,10.542563121109891,60,0.3
23235,thalamus,1597,14,16.444444444444446,11.347393516169129,60,0.3
23236,thalamus,1597,15,19.166666666666668,15.484941959700457,60,0.3
23237,thalamus,1597,16,20.166666666666668,12.38772553294077,60,0.3
23238,thalamus,1597,17,12.222222222222225,8.041012263216633,60,0.3
23239,thalamus,1603,1,9.722222222222221,11.697564680741806,60,0.3
23240,thalamus,1603,2,6.11111111111111,6.947927563399018,60,0.3
23241,thalamus,1603,3,11.83333333333333,16.722223786374286,60,0.3
23242,thalamus,1603,4,8.777777777777779,15.586061021936734,60,0.3
23243,thalamus,1603,5,16.055555555555554,16.689156201389434,60,0.3
23244,thalamus,1603,6,12.16666666666667,14.219492734786694,60,0.3
23245,thalamus,1603,7,12.611111111111112,15.034068864297748,60,0.3
23246,thalamus,1603,8,10.777777777777779,12.03207681854977,60,0.3
23247,thalamus,1603,9,9.388888888888888,12.096468281439295,60,0.3
23248,thalamus,1603,10,12.277777777777779,15.163784623005778,60,0.3
23249,thalamus,1603,11,10.722222222222221,12.488664037490388,60,0.3
23250,thalamus,1603,12,9.722222222222223,12.062168944616138,60,0.3
23251,thalamus,1603,13,9.722222222222221,11.793765576175739,60,0.3
23252,thalamus,1603,14,6.8888888888888875,9.07940835049168,60,0.3
23253,thalamus,1603,15,7.7777777777777795,10.354664817862043,60,0.3
23254,thalamus,1603,16,7.833333333333333,9.622341391815212,60,0.3
23255,thalamus,1603,17,12.388888888888888,17.52148712254647,60,0.3
23256,thalamus,1607,1,10.777777777777777,7.986963640731556,60,0.3
23257,thalamus,1607,2,11.166666666666668,9.56344657316678,60,0.3
23258,thalamus,1607,3,12.555555555555559,9.089773369678449,60,0.3
23259,thalamus,1607,4,13.555555555555554,13.1034801758213,60,0.3
23260,thalamus,1607,5,9.555555555555555,7.965714352619004,60,0.3
23261,thalamus,1607,6,11.277777777777777,9.228051614377467,60,0.3
23262,thalamus,1607,7,12.111111111111112,9.286538597408352,60,0.3
23263,thalamus,1607,8,10.222222222222223,6.912601192147742,60,0.3
23264,thalamus,1607,9,12.499999999999998,8.800466517337998,60,0.3
23265,thalamus,1607,10,11.944444444444445,9.453855950959591,60,0.3
23266,thalamus,1607,11,12.500000000000002,9.65750588725346,60,0.3
23267,thalamus,1607,12,15.277777777777773,11.354444721797895,60,0.3
23268,thalamus,1607,13,8.555555555555552,7.1667433097114905,60,0.3
23269,thalamus,1607,14,9.111111111111112,7.153592506577163,60,0.3
23270,thalamus,1607,15,10.0,7.491363514539125,60,0.3
23271,thalamus,1607,16,9.555555555555555,8.106324207257572,60,0.3
23272,thalamus,1607,17,8.555555555555555,6.148405291894485,60,0.3
23273,thalamus,1617,1,13.666666666666668,13.286641408748503,60,0.3
23274,thalamus,1617,2,14.38888888888889,14.581308710683642,60,0.3
23275,thalamus,1617,3,12.055555555555555,12.367438973656029,60,0.3
23276,thalamus,1617,4,14.722222222222225,12.33999921658876,60,0.3
23277,thalamus,1617,5,16.277777777777782,14.394125013445564,60,0.3
23278,thalamus,1617,6,12.38888888888889,13.249619497313997,60,0.3
23279,thalamus,1617,7,15.11111111111111,9.51689283407757,60,0.3
23280,thalamus,1617,8,13.61111111111111,15.57790296835231,60,0.3
23281,thalamus,1617,9,10.833333333333334,10.002353771952098,60,0.3
23282,thalamus,1617,10,18.222222222222218,15.336362592769479,60,0.3
23283,thalamus,1617,11,12.722222222222218,12.836677481472362,60,0.3
23284,thalamus,1617,12,18.5,15.579514774300149,60,0.3
23285,thalamus,1617,13,11.777777777777777,12.173675199354745,60,0.3
23286,thalamus,1617,14,14.333333333333336,14.146130013197336,60,0.3
23287,thalamus,1617,15,11.111111111111112,11.671373814998871,60,0.3
23288,thalamus,1617,16,9.222222222222221,7.600343600783362,60,0.3
23289,thalamus,1617,17,12.888888888888893,12.938601447119675,60,0.3
23290,thalamus,1622,1,27.77777777777778,16.395151856394158,60,0.3
23291,thalamus,1622,2,31.611111111111107,18.283101875422247,60,0.3
23292,thalamus,1622,3,31.444444444444443,18.250884628010752,60,0.3
23293,thalamus,1622,4,29.83333333333334,16.090902320145368,60,0.3
23294,thalamus,1622,5,29.72222222222222,15.272683622550625,60,0.3
23295,thalamus,1622,6,29.66666666666666,13.869176217938056,60,0.3
23296,thalamus,1622,7,31.111111111111118,18.782797220795924,60,0.3
23297,thalamus,1622,8,28.555555555555557,14.239896033532881,60,0.3
23298,thalamus,1622,9,30.88888888888889,22.067066638007812,60,0.3
23299,thalamus,1622,10,27.777777777777775,18.38761011933895,60,0.3
23300,thalamus,1622,11,25.444444444444443,15.991601687913684,60,0.3
23301,thalamus,1622,12,30.5,18.874399006408318,60,0.3
23302,thalamus,1622,13,29.388888888888882,14.451577262482774,60,0.3
23303,thalamus,1622,14,28.1111111111111,16.23006285767535,60,0.3
23304,thalamus,1622,15,32.66666666666667,19.05290483559396,60,0.3
23305,thalamus,1622,16,28.277777777777775,18.950740651732204,60,0.3
23306,thalamus,1622,17,29.666666666666668,16.7590659053192,60,0.3
23307,thalamus,1626,1,15.611111111111112,10.796729411083044,60,0.3
23308,thalamus,1626,2,16.77777777777778,13.219381232711653,60,0.3
23309,thalamus,1626,3,19.388888888888896,11.939768278367776,60,0.3
23310,thalamus,1626,4,21.77777777777778,13.702057891362703,60,0.3
23311,thalamus,1626,5,24.722222222222218,15.419942900212876,60,0.3
23312,thalamus,1626,6,22.944444444444436,13.362843989877412,60,0.3
23313,thalamus,1626,7,25.055555555555564,14.799242443413544,60,0.3
23314,thalamus,1626,8,19.333333333333332,11.88139757293949,60,0.3
23315,thalamus,1626,9,17.38888888888889,13.22116186857469,60,0.3
23316,thalamus,1626,10,17.722222222222214,11.473241884800643,60,0.3
23317,thalamus,1626,11,16.83333333333333,13.811005737189925,60,0.3
23318,thalamus,1626,12,17.77777777777778,11.671373814998873,60,0.3
23319,thalamus,1626,13,16.22222222222222,11.939373951144193,60,0.3
23320,thalamus,1626,14,13.444444444444438,9.526781887523954,60,0.3
23321,thalamus,1626,15,16.055555555555554,13.326151549816926,60,0.3
23322,thalamus,1626,16,17.555555555555554,10.592017508609931,60,0.3
23323,thalamus,1626,17,19.5,16.827752612983307,60,0.3
23324,thalamus,1630,1,9.888888888888888,8.0246012195752,60,0.3
23325,thalamus,1630,2,8.611111111111109,8.03222480259032,60,0.3
23326,thalamus,1630,3,10.888888888888891,8.115611578117827,60,0.3
23327,thalamus,1630,4,13.333333333333334,11.821012922588636,60,0.3
23328,thalamus,1630,5,12.22222222222222,9.716638159616812,60,0.3
23329,thalamus,1630,6,12.388888888888888,10.488836620891826,60,0.3
23330,thalamus,1630,7,12.555555555555555,9.43541165476047,60,0.3
23331,thalamus,1630,8,9.666666666666668,8.111743132510684,60,0.3
23332,thalamus,1630,9,12.111111111111107,9.164055440442587,60,0.3
23333,thalamus,1630,10,13.44444444444444,11.546461726672991,60,0.3
23334,thalamus,1630,11,12.000000000000002,8.982091410228184,60,0.3
23335,thalamus,1630,12,14.055555555555564,11.499474591562159,60,0.3
23336,thalamus,1630,13,12.444444444444441,11.247375365175092,60,0.3
23337,thalamus,1630,14,10.888888888888886,9.425426737164331,60,0.3
23338,thalamus,1630,15,11.66666666666667,9.752106344499408,60,0.3
23339,thalamus,1630,16,9.333333333333336,8.320328836033848,60,0.3
23340,thalamus,1630,17,11.333333333333336,10.999058340108707,60,0.3
23341,thalamus,1633,1,8.888888888888888,7.508104012542134,60,0.3
23342,thalamus,1633,2,9.833333333333332,7.845614846293704,60,0.3
23343,thalamus,1633,3,12.33333333333334,10.145829345467261,60,0.3
23344,thalamus,1633,4,11.499999999999996,8.753261431454126,60,0.3
23345,thalamus,1633,5,13.166666666666668,8.986807657027427,60,0.3
23346,thalamus,1633,6,9.833333333333334,7.821574296911667,60,0.3
23347,thalamus,1633,7,8.000000000000002,6.529665752542368,60,0.3
23348,thalamus,1633,8,8.11111111111111,6.418155353516358,60,0.3
23349,thalamus,1633,9,9.444444444444448,6.643084468017498,60,0.3
23350,thalamus,1633,10,12.666666666666666,7.709411666825658,60,0.3
23351,thalamus,1633,11,18.000000000000004,10.526623050327734,60,0.3
23352,thalamus,1633,12,19.888888888888882,12.258463645493961,60,0.3
23353,thalamus,1633,13,13.61111111111111,10.652739259697059,60,0.3
23354,thalamus,1633,14,12.944444444444448,9.187145417868635,60,0.3
23355,thalamus,1633,15,11.77777777777778,7.725679698561861,60,0.3
23356,thalamus,1633,16,7.277777777777776,5.540185895929519,60,0.3
23357,thalamus,1633,17,13.166666666666664,7.773270149271755,60,0.3
23358,thalamus,1634,1,9.111111111111112,7.100745741230777,60,0.3
23359,thalamus,1634,2,8.444444444444441,7.676772182123225,60,0.3
23360,thalamus,1634,3,11.277777777777779,6.972954658747188,60,0.3
23361,thalamus,1634,4,10.055555555555554,6.333234214706589,60,0.3
23362,thalamus,1634,5,11.722222222222225,7.402642849351395,60,0.3
23363,thalamus,1634,6,11.444444444444445,7.550624290839713,60,0.3
23364,thalamus,1634,7,11.777777777777779,7.40200681972102,60,0.3
23365,thalamus,1634,8,11.277777777777777,6.918728279416255,60,0.3
23366,thalamus,1634,9,10.0,7.930963896268672,60,0.3
23367,thalamus,1634,10,10.777777777777779,7.6743186246593575,60,0.3
23368,thalamus,1634,11,10.944444444444446,7.518756625447998,60,0.3
23369,thalamus,1634,12,11.11111111111111,6.1269269743815,60,0.3
23370,thalamus,1634,13,10.888888888888891,7.153592506577163,60,0.3
23371,thalamus,1634,14,10.0,6.888949638271719,60,0.3
23372,thalamus,1634,15,10.166666666666663,7.502039898356638,60,0.3
23373,thalamus,1634,16,10.66666666666667,6.342396132422271,60,0.3
23374,thalamus,1634,17,11.944444444444448,6.869558566800293,60,0.3
23375,thalamus,1635,1,10.77777777777778,7.475425317571827,60,0.3
23376,thalamus,1635,2,12.277777777777775,8.602799585197598,60,0.3
23377,thalamus,1635,3,13.499999999999998,9.960846135940434,60,0.3
23378,thalamus,1635,4,13.444444444444446,7.389274730449463,60,0.3
23379,thalamus,1635,5,13.61111111111111,9.49361301139055,60,0.3
23380,thalamus,1635,6,13.000000000000004,9.137988009335372,60,0.3
23381,thalamus,1635,7,14.0,8.114064421192488,60,0.3
23382,thalamus,1635,8,12.888888888888888,7.676772182123225,60,0.3
23383,thalamus,1635,9,11.666666666666668,8.037107911317007,60,0.3
23384,thalamus,1635,10,14.388888888888893,7.942630138002292,60,0.3
23385,thalamus,1635,11,10.55555555555556,6.441586482326435,60,0.3
23386,thalamus,1635,12,13.555555555555554,8.045694984527767,60,0.3
23387,thalamus,1635,13,13.277777777777773,8.448172930471493,60,0.3
23388,thalamus,1635,14,12.888888888888891,7.7742795468982715,60,0.3
23389,thalamus,1635,15,10.555555555555559,8.52970143991639,60,0.3
23390,thalamus,1635,16,9.61111111111111,6.410081121752288,60,0.3
23391,thalamus,1635,17,12.611111111111116,9.389894529323223,60,0.3
23392,thalamus,1639,1,20.833333333333332,21.590478825040872,60,0.3
23393,thalamus,1639,2,26.277777777777782,15.981293992974827,60,0.3
23394,thalamus,1639,3,20.611111111111104,16.266283067935408,60,0.3
23395,thalamus,1639,4,24.444444444444443,19.66448007251362,60,0.3
23396,thalamus,1639,5,27.555555555555557,16.189400018040526,60,0.3
23397,thalamus,1639,6,21.88888888888889,17.3624990029046,60,0.3
23398,thalamus,1639,7,24.61111111111111,17.542970291661323,60,0.3
23399,thalamus,1639,8,22.888888888888896,16.643675290674796,60,0.3
23400,thalamus,1639,9,21.388888888888882,19.205418125453793,60,0.3
23401,thalamus,1639,10,22.77777777777778,15.035008320716607,60,0.3
23402,thalamus,1639,11,20.000000000000007,19.064762261180434,60,0.3
23403,thalamus,1639,12,23.555555555555557,17.302739914168246,60,0.3
23404,thalamus,1639,13,23.66666666666668,21.902884433699768,60,0.3
23405,thalamus,1639,14,18.444444444444443,14.963441534241056,60,0.3
23406,thalamus,1639,15,25.444444444444446,17.997349320070732,60,0.3
23407,thalamus,1639,16,21.111111111111104,20.156325654855415,60,0.3
23408,thalamus,1639,17,20.444444444444454,17.222009597132278,60,0.3
23409,thalamus,1641,1,14.944444444444446,13.297857701905905,60,0.3
23410,thalamus,1641,2,18.055555555555554,20.264648898464266,60,0.3
23411,thalamus,1641,3,18.11111111111111,16.744076352742358,60,0.3
23412,thalamus,1641,4,18.44444444444445,17.079262065971758,60,0.3
23413,thalamus,1641,5,19.833333333333332,16.49544821082722,60,0.3
23414,thalamus,1641,6,18.77777777777777,14.457765840363779,60,0.3
23415,thalamus,1641,7,19.22222222222222,17.599506356142836,60,0.3
23416,thalamus,1641,8,17.88888888888889,13.763767860309626,60,0.3
23417,thalamus,1641,9,17.833333333333332,18.089805267440997,60,0.3
23418,thalamus,1641,10,19.166666666666668,14.749956110886218,60,0.3
23419,thalamus,1641,11,16.111111111111118,14.104355041483501,60,0.3
23420,thalamus,1641,12,17.44444444444445,14.013266066950681,60,0.3
23421,thalamus,1641,13,14.222222222222227,12.842177841051443,60,0.3
23422,thalamus,1641,14,16.88888888888889,14.113698474185052,60,0.3
23423,thalamus,1641,15,16.111111111111118,13.670409666115441,60,0.3
23424,thalamus,1641,16,15.555555555555554,13.732261856433547,60,0.3
23425,thalamus,1641,17,17.5,17.527218542327486,60,0.3
23426,thalamus,1643,1,27.666666666666675,18.270823066241178,60,0.3
23427,thalamus,1643,2,31.55555555555556,17.57916360623536,60,0.3
23428,thalamus,1643,3,29.611111111111125,19.849638805355525,60,0.3
23429,thalamus,1643,4,30.944444444444446,22.93109030768728,60,0.3
23430,thalamus,1643,5,30.722222222222232,16.330988724450886,60,0.3
23431,thalamus,1643,6,28.055555555555557,21.36836518687317,60,0.3
23432,thalamus,1643,7,29.16666666666666,18.17082573030958,60,0.3
23433,thalamus,1643,8,37.05555555555556,26.225816887897686,60,0.3
23434,thalamus,1643,9,26.944444444444446,18.424699571500827,60,0.3
23435,thalamus,1643,10,30.111111111111107,18.01826512784181,60,0.3
23436,thalamus,1643,11,23.44444444444445,17.369005737992836,60,0.3
23437,thalamus,1643,12,30.777777777777775,20.413490855657173,60,0.3
23438,thalamus,1643,13,27.388888888888893,18.330422641737787,60,0.3
23439,thalamus,1643,14,21.277777777777768,17.064093938619003,60,0.3
23440,thalamus,1643,15,30.27777777777777,21.950909677186388,60,0.3
23441,thalamus,1643,16,28.277777777777793,20.014040896816923,60,0.3
23442,thalamus,1643,17,26.499999999999993,20.496887825866132,60,0.3
23443,thalamus,1648,1,9.833333333333336,7.375456830946818,60,0.3
23444,thalamus,1648,2,11.944444444444448,13.931385080814144,60,0.3
23445,thalamus,1648,3,12.722222222222223,10.6385870992191,60,0.3
23446,thalamus,1648,4,12.11111111111111,10.57600358603626,60,0.3
23447,thalamus,1648,5,13.777777777777777,12.21999637324863,60,0.3
23448,thalamus,1648,6,11.555555555555559,11.357346886987393,60,0.3
23449,thalamus,1648,7,10.999999999999996,9.191414974195862,60,0.3
23450,thalamus,1648,8,11.999999999999998,11.084336856144787,60,0.3
23451,thalamus,1648,9,10.833333333333332,7.406034084872282,60,0.3
23452,thalamus,1648,10,12.944444444444446,8.120831056584786,60,0.3
23453,thalamus,1648,11,13.666666666666663,9.717284191209533,60,0.3
23454,thalamus,1648,12,15.888888888888886,11.953561536048912,60,0.3
23455,thalamus,1648,13,12.166666666666668,10.57348066668034,60,0.3
23456,thalamus,1648,14,11.166666666666666,7.586910126861242,60,0.3
23457,thalamus,1648,15,10.055555555555559,8.199298731362749,60,0.3
23458,thalamus,1648,16,11.055555555555559,8.19929873136275,60,0.3
23459,thalamus,1648,17,14.888888888888891,11.53830379598261,60,0.3
23460,thalamus,1654,1,9.944444444444445,8.036912643932503,60,0.3
23461,thalamus,1654,2,9.166666666666668,7.251858648694162,60,0.3
23462,thalamus,1654,3,9.555555555555554,7.870579000964325,60,0.3
23463,thalamus,1654,4,15.611111111111112,13.212612627882812,60,0.3
23464,thalamus,1654,5,14.111111111111112,13.281915925294017,60,0.3
23465,thalamus,1654,6,12.388888888888891,11.065490146886168,60,0.3
23466,thalamus,1654,7,10.94444444444444,9.68606405027029,60,0.3
23467,thalamus,1654,8,13.111111111111109,11.914109862277613,60,0.3
23468,thalamus,1654,9,10.388888888888888,8.85309412469253,60,0.3
23469,thalamus,1654,10,11.277777777777779,8.615924175829367,60,0.3
23470,thalamus,1654,11,10.555555555555559,8.168809050633545,60,0.3
23471,thalamus,1654,12,16.166666666666668,12.46954859586174,60,0.3
23472,thalamus,1654,13,12.83333333333333,10.484047607545863,60,0.3
23473,thalamus,1654,14,13.11111111111111,10.785822225483033,60,0.3
23474,thalamus,1654,15,9.444444444444446,9.209155083443337,60,0.3
23475,thalamus,1654,16,11.277777777777779,9.248436864243034,60,0.3
23476,thalamus,1654,17,12.611111111111114,10.32598000924304,60,0.3
23477,thalamus,1656,1,45.888888888888886,21.147555023932906,60,0.3
23478,thalamus,1656,2,44.277777777777764,17.809323471456903,60,0.3
23479,thalamus,1656,3,49.00000000000001,22.94921930407801,60,0.3
23480,thalamus,1656,4,45.94444444444444,21.064797051653965,60,0.3
23481,thalamus,1656,5,49.05555555555556,25.073088390869835,60,0.3
23482,thalamus,1656,6,50.111111111111114,24.586728515267957,60,0.3
23483,thalamus,1656,7,50.72222222222222,27.32996855868493,60,0.3
23484,thalamus,1656,8,46.77777777777779,20.5385739393011,60,0.3
23485,thalamus,1656,9,47.49999999999999,20.36969981205283,60,0.3
23486,thalamus,1656,10,44.16666666666666,20.99793730341428,60,0.3
23487,thalamus,1656,11,46.66666666666667,20.64861613763128,60,0.3
23488,thalamus,1656,12,47.66666666666666,23.372042145455847,60,0.3
23489,thalamus,1656,13,48.44444444444444,26.03392446117121,60,0.3
23490,thalamus,1656,14,44.611111111111114,22.683374256733963,60,0.3
23491,thalamus,1656,15,46.999999999999986,22.353941078310555,60,0.3
23492,thalamus,1656,16,50.55555555555554,22.972731454014234,60,0.3
23493,thalamus,1656,17,40.944444444444436,10.893970527226763,60,0.3
23494,thalamus,1657,1,9.722222222222221,10.510360177505403,60,0.3
23495,thalamus,1657,2,13.277777777777777,13.098089546964045,60,0.3
23496,thalamus,1657,3,11.722222222222223,14.33381508409518,60,0.3
23497,thalamus,1657,4,19.27777777777777,20.169635273559717,60,0.3
23498,thalamus,1657,5,22.72222222222222,19.938622077396943,60,0.3
23499,thalamus,1657,6,13.777777777777777,14.773451358248215,60,0.3
23500,thalamus,1657,7,19.999999999999996,18.41149235796647,60,0.3
23501,thalamus,1657,8,13.277777777777777,15.808311083397841,60,0.3
23502,thalamus,1657,9,11.055555555555559,11.207538266664294,60,0.3
23503,thalamus,1657,10,24.999999999999996,20.04232808967654,60,0.3
23504,thalamus,1657,11,12.944444444444448,15.368562656991406,60,0.3
23505,thalamus,1657,12,24.888888888888893,26.521260821851314,60,0.3
23506,thalamus,1657,13,17.222222222222225,21.949837235768076,60,0.3
23507,thalamus,1657,14,13.055555555555554,14.265331616433064,60,0.3
23508,thalamus,1657,15,16.166666666666664,19.36686163442221,60,0.3
23509,thalamus,1657,16,12.722222222222223,14.761017356405619,60,0.3
23510,thalamus,1657,17,10.222222222222223,11.64229361542417,60,0.3
23511,thalamus,1664,1,44.777777777777764,19.03873212108426,60,0.3
23512,thalamus,1664,2,46.222222222222236,22.360399036515222,60,0.3
23513,thalamus,1664,3,43.55555555555555,21.540192945178216,60,0.3
23514,thalamus,1664,4,36.27777777777778,15.95770854544422,60,0.3
23515,thalamus,1664,5,43.94444444444444,21.121936960580328,60,0.3
23516,thalamus,1664,6,42.944444444444436,21.100527627632196,60,0.3
23517,thalamus,1664,7,48.66666666666668,22.366574469149107,60,0.3
23518,thalamus,1664,8,46.94444444444445,22.164354976242116,60,0.3
23519,thalamus,1664,9,38.77777777777778,18.35993618584427,60,0.3
23520,thalamus,1664,10,43.888888888888886,24.178920849239173,60,0.3
23521,thalamus,1664,11,43.38888888888888,20.089176580777515,60,0.3
23522,thalamus,1664,12,34.55555555555555,18.298288710768116,60,0.3
23523,thalamus,1664,13,40.88888888888889,20.26069889338623,60,0.3
23524,thalamus,1664,14,43.944444444444464,21.52816809074514,60,0.3
23525,thalamus,1664,15,48.72222222222225,23.289641633297144,60,0.3
23526,thalamus,1664,16,46.222222222222236,18.241595507359325,60,0.3
23527,thalamus,1664,17,11.055555555555554,13.798273134491737,60,0.3
23528,thalamus,1667,1,45.61111111111111,40.623630403297966,60,0.3
23529,thalamus,1667,2,43.88888888888889,41.2432345267043,60,0.3
23530,thalamus,1667,3,66.38888888888893,62.602959764289224,60,0.3
23531,thalamus,1667,4,37.722222222222214,31.187976742378044,60,0.3
23532,thalamus,1667,5,67.88888888888889,75.86033024551895,60,0.3
23533,thalamus,1667,6,33.611111111111114,29.209881893823162,60,0.3
23534,thalamus,1667,7,42.88888888888889,32.033801984065214,60,0.3
23535,thalamus,1667,8,53.66666666666666,45.83890567050745,60,0.3
23536,thalamus,1667,9,40.05555555555555,37.06507570187788,60,0.3
23537,thalamus,1667,10,41.49999999999999,39.44256116031414,60,0.3
23538,thalamus,1667,11,41.55555555555554,30.534884293539363,60,0.3
23539,thalamus,1667,12,61.388888888888886,92.81797115316262,60,0.3
23540,thalamus,1667,13,43.22222222222224,31.771113309562583,60,0.3
23541,thalamus,1667,14,42.722222222222214,33.53886727857985,60,0.3
23542,thalamus,1667,15,49.94444444444445,84.28606045749838,60,0.3
23543,thalamus,1667,16,69.0,103.40220048873898,60,0.3
23544,thalamus,1667,17,51.05555555555557,43.20272218295483,60,0.3
23545,thalamus,1668,1,9.611111111111109,9.228051614377467,60,0.3
23546,thalamus,1668,2,8.722222222222223,8.326927858344067,60,0.3
23547,thalamus,1668,3,12.722222222222225,10.38780370375864,60,0.3
23548,thalamus,1668,4,11.166666666666666,10.555654672941323,60,0.3
23549,thalamus,1668,5,14.388888888888896,12.281869519546541,60,0.3
23550,thalamus,1668,6,13.999999999999998,13.231247612035611,60,0.3
23551,thalamus,1668,7,13.833333333333337,11.673928329252961,60,0.3
23552,thalamus,1668,8,12.111111111111112,9.722450898575115,60,0.3
23553,thalamus,1668,9,11.500000000000002,9.673093519125885,60,0.3
23554,thalamus,1668,10,14.499999999999996,10.609042797406975,60,0.3
23555,thalamus,1668,11,11.055555555555554,8.106904979647101,60,0.3
23556,thalamus,1668,12,15.277777777777777,14.630305037370324,60,0.3
23557,thalamus,1668,13,10.555555555555554,11.33577020439303,60,0.3
23558,thalamus,1668,14,9.5,8.804745339283937,60,0.3
23559,thalamus,1668,15,8.666666666666664,10.346173906374355,60,0.3
23560,thalamus,1668,16,9.055555555555554,9.647100140321369,60,0.3
23561,thalamus,1668,17,13.277777777777777,11.923985017889047,60,0.3
23562,thalamus,1669,1,10.444444444444441,6.983075225915673,60,0.3
23563,thalamus,1669,2,11.444444444444446,11.255744156753252,60,0.3
23564,thalamus,1669,3,10.500000000000005,7.7829549624335685,60,0.3
23565,thalamus,1669,4,10.888888888888893,9.203018146272871,60,0.3
23566,thalamus,1669,5,14.222222222222225,11.330785135043481,60,0.3
23567,thalamus,1669,6,13.444444444444448,12.11941006977743,60,0.3
