region,first_cell_id,second_cell_id,signal_corr_coef,p_values,bin_width
motor_cortex,3494,3492,-0.41185578073799434,0.10045746888484627,1.4
motor_cortex,3518,3455,0.1457419373689264,0.5767537663700073,1.4
motor_cortex,3503,3492,-0.6568974625720339,0.004172100478594115,1.4
motor_cortex,3452,3471,-0.31202651205988247,0.22274755431794746,1.4
motor_cortex,3456,3500,-0.30341834980427557,0.23645129215104121,1.4
motor_cortex,3649,3492,0.34983645976956607,0.16866430659554232,1.4
motor_cortex,3533,3491,0.7020957536516121,0.0016779708921990334,1.4
motor_cortex,3500,3524,-0.6313477716269661,0.006565108579681509,1.4
motor_cortex,3452,3518,0.6750668103354555,0.002945974722430508,1.4
motor_cortex,3542,3454,0.21724157440238082,0.4022805368300415,1.4
motor_cortex,3460,3463,0.7379122936759485,0.0007207568731408066,1.4
motor_cortex,3533,3500,-0.1374032257363387,0.5989707460006672,1.4
motor_cortex,3580,3494,0.02689499397853029,0.9183899073962092,1.4
motor_cortex,3460,3558,0.4467629283865428,0.07220126307263844,1.4
motor_cortex,3533,3452,0.6946160272672514,0.0019722672185529316,1.4
motor_cortex,3456,3649,-0.3472339789349824,0.17207260253363105,1.4
motor_cortex,3533,3454,0.788859646702924,0.00016742843023084188,1.4
motor_cortex,3456,3628,0.23173068565205074,0.3708171666163283,1.4
motor_cortex,3471,3558,-0.4575211640037192,0.06480593741644346,1.5
motor_cortex,3542,3628,-0.21192566905592483,0.4141725309027865,1.5
motor_cortex,3452,3628,-0.6640134009564767,0.003650365825635587,1.5
motor_cortex,3491,3524,0.1511523876434805,0.5625279262462805,1.5
motor_cortex,3580,3628,0.4037794407221344,0.1079823837312047,1.5
motor_cortex,3460,3500,-0.08577201223711231,0.743430660004028,1.5
motor_cortex,3455,3628,-0.27864557758564656,0.2788052425379094,1.5
motor_cortex,3580,3602,0.16022219375893107,0.5390278003279555,1.5
motor_cortex,3491,3463,0.24846746075729922,0.3362400709228402,1.5
motor_cortex,3452,3503,-0.47202530682737937,0.05574075742731577,1.5
motor_cortex,3580,3542,-0.3583004820986803,0.15789427676953127,1.5
motor_cortex,3508,3524,-0.008761374047497892,0.9733772583546791,1.5
motor_cortex,3494,3492,-0.27752345226437125,0.2808263651883475,1.5
motor_cortex,3518,3455,0.18589974165015316,0.4750009346056163,1.5
motor_cortex,3503,3492,-0.6750850410473156,0.002944912139270943,1.5
motor_cortex,3452,3471,-0.307163796404819,0.23042467676331194,1.5
motor_cortex,3456,3500,-0.2821344856302674,0.2725779599580999,1.5
motor_cortex,3649,3492,0.38388858568107787,0.1282002594249347,1.5
motor_cortex,3533,3491,0.6946608349252288,0.0019703861729370416,1.5
motor_cortex,3500,3524,-0.5802272414568614,0.014614350212714813,1.5
motor_cortex,3452,3518,0.7323145145477685,0.0008295198038147849,1.5
motor_cortex,3542,3454,0.17386575286811298,0.5045324900983006,1.5
motor_cortex,3460,3463,0.7291464089271797,0.0008968670015682217,1.5
motor_cortex,3533,3500,-0.053796523616373285,0.837524368575301,1.5
motor_cortex,3580,3494,-0.11463649208020597,0.6613099288600888,1.5
motor_cortex,3460,3558,0.4517097805065139,0.0687277117916217,1.5
motor_cortex,3533,3452,0.7096973852881281,0.0014168320067363999,1.5
motor_cortex,3456,3649,-0.2869101923885498,0.26419329789181556,1.5
motor_cortex,3533,3454,0.827930203051861,4.074314550474559e-05,1.5
motor_cortex,3456,3628,0.2158746726210462,0.405320704750154,1.5
motor_cortex,3471,3558,-0.5102733596359587,0.036366863232544094,1.6
motor_cortex,3542,3628,-0.09247535946532721,0.7240877076866523,1.6
motor_cortex,3452,3628,-0.6600411651444409,0.003934626351325204,1.6
motor_cortex,3491,3524,-0.086431312011876,0.7415215542194817,1.6
motor_cortex,3580,3628,0.5249921971845266,0.030473325656181435,1.6
motor_cortex,3460,3500,-0.07064714170001785,0.7875952211480908,1.6
motor_cortex,3455,3628,-0.2785144650719848,0.279040938119895,1.6
motor_cortex,3580,3602,0.15653705124422884,0.5485227180274563,1.6
motor_cortex,3491,3463,0.19094610892500902,0.4628758971786634,1.6
motor_cortex,3452,3503,-0.45387256351363425,0.06724831680824613,1.6
motor_cortex,3580,3542,-0.22047505396113729,0.39513785177211336,1.6
motor_cortex,3508,3524,-0.04951921347569748,0.8502998189949869,1.6
motor_cortex,3494,3492,-0.39947343989204875,0.11215360368857469,1.6
motor_cortex,3518,3455,0.2137049380906547,0.41017163224602593,1.6
motor_cortex,3503,3492,-0.6475119332223422,0.00495101217397491,1.6
motor_cortex,3452,3471,-0.3712674355327865,0.14231572729951342,1.6
motor_cortex,3456,3500,-0.25712759644029026,0.31910651503746224,1.6
motor_cortex,3649,3492,0.37317699530595755,0.14011440144040885,1.6
motor_cortex,3533,3491,0.620735267990529,0.007837273755857518,1.6
motor_cortex,3500,3524,-0.556809809087052,0.020251227488885186,1.6
motor_cortex,3452,3518,0.7236313198405425,0.0010248778654069043,1.6
motor_cortex,3542,3454,0.12425325532186848,0.6346905233993441,1.6
motor_cortex,3460,3463,0.7158490853274946,0.0012308605044886553,1.6
motor_cortex,3533,3500,-0.02202123254677944,0.9331443336164766,1.6
motor_cortex,3580,3494,-0.06478985763652012,0.8048721400033002,1.6
motor_cortex,3460,3558,0.41923133330359785,0.09391928078366688,1.6
motor_cortex,3533,3452,0.6763992612965751,0.0028691308317594488,1.6
motor_cortex,3456,3649,-0.16582514798218229,0.5247347213977487,1.6
motor_cortex,3533,3454,0.8129977116900013,7.262315069470402e-05,1.6
motor_cortex,3456,3628,0.14904825604424077,0.5680423091583988,1.6
motor_cortex,3471,3558,-0.5660645810638726,0.017850437901267335,1.7
motor_cortex,3542,3628,-0.08324754818312986,0.7507536301976225,1.7
motor_cortex,3452,3628,-0.6133563180099374,0.00883271608497571,1.7
motor_cortex,3491,3524,-0.15648884274719754,0.5486474174244866,1.7
motor_cortex,3580,3628,0.5099656259526588,0.036498715461144124,1.7
motor_cortex,3460,3500,-0.07718173724776486,0.7684307353904062,1.7
motor_cortex,3455,3628,-0.28017776980205034,0.2760598784613184,1.7
motor_cortex,3580,3602,0.1759782203197149,0.4992866095657711,1.7
motor_cortex,3491,3463,0.14554286880765618,0.5772800652267948,1.7
motor_cortex,3452,3503,-0.4441243506700251,0.07410576203081208,1.7
motor_cortex,3580,3542,-0.17292060498471878,0.506887967502009,1.7
motor_cortex,3508,3524,0.002929807031602316,0.9910960292831636,1.7
motor_cortex,3494,3492,-0.3725202112718569,0.14086887360496742,1.7
motor_cortex,3518,3455,0.25281235567726823,0.3275788463708702,1.7
motor_cortex,3503,3492,-0.6038611757158266,0.01025943544727084,1.7
motor_cortex,3452,3471,-0.37552138722255823,0.13744401969744277,1.7
motor_cortex,3456,3500,-0.22825799402737923,0.3782302442099618,1.7
motor_cortex,3649,3492,0.37106163838856226,0.14255437926913625,1.7
motor_cortex,3533,3491,0.577476806988756,0.015203480284837673,1.7
motor_cortex,3500,3524,-0.5458930878015009,0.023399013731679658,1.7
motor_cortex,3452,3518,0.7493865737543575,0.0005344372484856199,1.7
motor_cortex,3542,3454,0.18744376601798857,0.47127458519993026,1.7
motor_cortex,3460,3463,0.7175872301844174,0.0011821279057531652,1.7
motor_cortex,3533,3500,-0.050993133908733536,0.8458933824608879,1.7
motor_cortex,3580,3494,-0.06128474905268253,0.8152524833840515,1.7
motor_cortex,3460,3558,0.4093677802366699,0.10273447200741516,1.7
motor_cortex,3533,3452,0.642323258806948,0.005429597880491055,1.7
motor_cortex,3456,3649,-0.09030586915794196,0.7303312750317817,1.7
motor_cortex,3533,3454,0.8059176736830286,9.387896472262893e-05,1.7
motor_cortex,3456,3628,0.12484171589888302,0.6330749092644481,1.7
motor_cortex,3471,3558,-0.5966183818451444,0.011466302039056629,1.8
motor_cortex,3542,3628,-0.06051402912628192,0.8175389261342005,1.8
motor_cortex,3452,3628,-0.6123261059550741,0.00897937431048973,1.8
motor_cortex,3491,3524,-0.08128780070192536,0.756452407843999,1.8
motor_cortex,3580,3628,0.5631390151450463,0.018583875034575315,1.8
motor_cortex,3460,3500,-0.06947144038144804,0.791055886797157,1.8
motor_cortex,3455,3628,-0.27579145091711993,0.2839634085189093,1.8
motor_cortex,3580,3602,0.14044202405593845,0.5908342106406397,1.8
motor_cortex,3491,3463,0.21383325797134006,0.4098838878096588,1.8
motor_cortex,3452,3503,-0.4580473240048168,0.0644592039386382,1.8
motor_cortex,3580,3542,-0.04836009725168583,0.8537680675701562,1.8
motor_cortex,3508,3524,0.06255441840715836,0.8114889211376688,1.8
motor_cortex,3494,3492,-0.38966386634494,0.12207817353053106,1.8
motor_cortex,3518,3455,0.3410667426692354,0.180332736852768,1.8
motor_cortex,3503,3492,-0.612453078484218,0.008961194565314575,1.8
motor_cortex,3452,3471,-0.34425003909239,0.1760368843040094,1.8
motor_cortex,3456,3500,-0.21305417228154128,0.4116325636657875,1.8
motor_cortex,3649,3492,0.42059423046053,0.09274540036379113,1.8
motor_cortex,3533,3491,0.6480789138858745,0.0049008517956648555,1.8
motor_cortex,3500,3524,-0.5674198982659592,0.017518442722149058,1.8
motor_cortex,3452,3518,0.7656758411012231,0.000339988024301831,1.8
motor_cortex,3542,3454,0.1820306189558695,0.48440190267295313,1.8
motor_cortex,3460,3463,0.7853001497886535,0.0001876874282460478,1.8
motor_cortex,3533,3500,-0.06776132326892147,0.7960961791490753,1.8
motor_cortex,3580,3494,-0.0881645108679957,0.7365096251873761,1.8
motor_cortex,3460,3558,0.33239570059629264,0.1923858960329112,1.8
motor_cortex,3533,3452,0.6607362979535736,0.00388362646203471,1.8
motor_cortex,3456,3649,-0.06649817214041977,0.7998240237550808,1.8
motor_cortex,3533,3454,0.7789698136707273,0.0002287937435805423,1.8
motor_cortex,3456,3628,0.1023279986069786,0.6959443665482092,1.8
motor_cortex,3471,3558,-0.6341455718911002,0.00625902605747486,1.9
motor_cortex,3542,3628,0.01992575886115033,0.9394945997749018,1.9
motor_cortex,3452,3628,-0.6492081665892941,0.004802170886401091,1.9
motor_cortex,3491,3524,-0.11377693622194612,0.6637085670627447,1.9
motor_cortex,3580,3628,0.5790616635876794,0.014861773810547376,1.9
motor_cortex,3460,3500,-0.11724945684630526,0.6540374948864691,1.9
motor_cortex,3455,3628,-0.32476451822294056,0.20342242159194354,1.9
motor_cortex,3580,3602,0.19202673268899112,0.46029973125062007,1.9
motor_cortex,3491,3463,0.13097063735481804,0.6163422601124238,1.9
motor_cortex,3452,3503,-0.510841976834762,0.03612418796256585,1.9
motor_cortex,3580,3542,0.08498190278329212,0.7457204080039552,1.9
motor_cortex,3508,3524,0.0667214706397529,0.7991647196042957,1.9
motor_cortex,3494,3492,-0.38549423168848346,0.1264771927492155,1.9
motor_cortex,3518,3455,0.35968013893326684,0.15618406304541177,1.9
motor_cortex,3503,3492,-0.6184482496118939,0.00813567093784439,1.9
motor_cortex,3452,3471,-0.3819041070202769,0.13035234995935785,1.9
motor_cortex,3456,3500,-0.19798319333686681,0.44622969931409673,1.9
motor_cortex,3649,3492,0.418998774070913,0.09412064700800564,1.9
motor_cortex,3533,3491,0.5880040532252528,0.013045460900800523,1.9
motor_cortex,3500,3524,-0.5294832717392123,0.028830105557444342,1.9
motor_cortex,3452,3518,0.7279876987001848,0.0009226007158038396,1.9
motor_cortex,3542,3454,0.1386689110442036,0.5955762797126278,1.9
motor_cortex,3460,3463,0.7867451024242301,0.00017922910601435665,1.9
motor_cortex,3533,3500,-0.1722982173918475,0.5084418899346898,1.9
motor_cortex,3580,3494,-0.07819450337656927,0.7654715473563439,1.9
motor_cortex,3460,3558,0.32724566672526934,0.1997898198469311,1.9
motor_cortex,3533,3452,0.6251107154912382,0.007290823033193839,1.9
motor_cortex,3456,3649,-0.06687504625635644,0.7987113514649434,1.9
motor_cortex,3533,3454,0.7612772196132592,0.00038546710693484164,1.9
motor_cortex,3456,3628,0.1496205139166907,0.5665402784610394,1.9
motor_cortex,3471,3558,-0.6314241781253042,0.006556592908920725,2.0
motor_cortex,3542,3628,0.0012028190327165128,0.996344458545676,2.0
motor_cortex,3452,3628,-0.669906266077393,0.0032595828597486312,2.0
motor_cortex,3491,3524,-0.17349222863966604,0.5054627608224979,2.0
motor_cortex,3580,3628,0.5743897699276503,0.015886805838901428,2.0
motor_cortex,3460,3500,-0.07416039498608569,0.7772765923284073,2.0
motor_cortex,3455,3628,-0.39138783601554844,0.12029104194324021,2.0
motor_cortex,3580,3602,0.27599353526790954,0.28359629800376074,2.0
motor_cortex,3491,3463,0.191990662237127,0.460385605723014,2.0
motor_cortex,3452,3503,-0.48104310079014545,0.050603099745223125,2.0
motor_cortex,3580,3542,0.12218418823222568,0.6403834805679036,2.0
motor_cortex,3508,3524,0.1104866684482258,0.6729186332474437,2.0
motor_cortex,3494,3492,-0.39800830072412297,0.11359846271964537,2.0
motor_cortex,3518,3455,0.5067265076819423,0.037908758446161504,2.0
motor_cortex,3503,3492,-0.5810990406479367,0.014431419826819768,2.0
motor_cortex,3452,3471,-0.3235574632596224,0.20520511325814988,2.0
motor_cortex,3456,3500,-0.251098117406537,0.33098042335765215,2.0
motor_cortex,3649,3492,0.3914543330276632,0.1202224780375541,2.0
motor_cortex,3533,3491,0.5738922723810709,0.01599915129227504,2.0
motor_cortex,3500,3524,-0.5750734705777519,0.015733424626313074,2.0
motor_cortex,3452,3518,0.7073220744401415,0.0014945586645522737,2.0
motor_cortex,3542,3454,0.08381851376998789,0.7490955865342952,2.0
motor_cortex,3460,3463,0.7986906369609655,0.00012074663288133889,2.0
motor_cortex,3533,3500,-0.1634237417689636,0.5308393221146922,2.0
motor_cortex,3580,3494,0.042578284005741394,0.87110478515447,2.0
motor_cortex,3460,3558,0.3524402354395748,0.1653000053437948,2.0
motor_cortex,3533,3452,0.6037901948555872,0.010270751023380927,2.0
motor_cortex,3456,3649,-0.0592821066141032,0.8211964707104729,2.0
motor_cortex,3533,3454,0.7671202000848628,0.00032606869101953873,2.0
motor_cortex,3456,3628,0.12211400095971466,0.6405769332517357,2.0
striatum,3449,3522,0.8349789770047298,3.042514379814607e-05,0.01
striatum,3449,3590,0.8196386396595013,5.652370149240284e-05,0.01
striatum,3449,3592,0.4513823573621878,0.06895374568719638,0.01
striatum,3449,3129,0.8620439541032395,8.622738441540981e-06,0.01
striatum,3449,3587,-0.5124116061551584,0.03546070643056684,0.01
striatum,3522,3590,0.7788910168010386,0.00022934930684546514,0.01
striatum,3522,3592,0.381212637422784,0.13110808174092217,0.01
striatum,3522,3129,0.7930023889859323,0.0001461899685275491,0.01
striatum,3522,3587,-0.1371777222005549,0.5995763518997428,0.01
striatum,3590,3592,0.5154441153423265,0.03420524900036931,0.01
striatum,3590,3129,0.7136327783151851,0.0012953894117417695,0.01
striatum,3590,3587,-0.4325709770447591,0.08287938142192755,0.01
striatum,3592,3129,0.33733464146219133,0.1854573003395932,0.01
striatum,3592,3587,0.1155584357052905,0.6587406531140558,0.01
striatum,3129,3587,-0.31025972378589534,0.22551769353458925,0.01
striatum,3449,3522,0.8349789770047298,3.042514379814607e-05,0.02
striatum,3449,3590,0.8196386396595013,5.652370149240284e-05,0.02
striatum,3449,3592,0.4513823573621878,0.06895374568719638,0.02
striatum,3449,3129,0.8620439541032395,8.622738441540981e-06,0.02
striatum,3449,3587,-0.5124116061551584,0.03546070643056684,0.02
striatum,3522,3590,0.7788910168010386,0.00022934930684546514,0.02
striatum,3522,3592,0.381212637422784,0.13110808174092217,0.02
striatum,3522,3129,0.7930023889859323,0.0001461899685275491,0.02
striatum,3522,3587,-0.1371777222005549,0.5995763518997428,0.02
striatum,3590,3592,0.5154441153423265,0.03420524900036931,0.02
striatum,3590,3129,0.7136327783151851,0.0012953894117417695,0.02
striatum,3590,3587,-0.4325709770447591,0.08287938142192755,0.02
striatum,3592,3129,0.33733464146219133,0.1854573003395932,0.02
striatum,3592,3587,0.1155584357052905,0.6587406531140558,0.02
striatum,3129,3587,-0.31025972378589534,0.22551769353458925,0.02
striatum,3449,3522,0.8351761433864396,3.0171830186783054e-05,0.03
striatum,3449,3590,0.7892914150069464,0.00016510078280037555,0.03
striatum,3449,3592,0.39716352460893006,0.11443748451042139,0.03
striatum,3449,3129,0.8812868837547145,2.962143470175086e-06,0.03
striatum,3449,3587,-0.5464719257613407,0.02322312698253375,0.03
striatum,3522,3590,0.7457396856229279,0.0005887089883903,0.03
striatum,3522,3592,0.31355923295901966,0.22036215491984362,0.03
striatum,3522,3129,0.8273644988375219,4.168582713072957e-05,0.03
striatum,3522,3587,-0.17356543055216692,0.5052803860438253,0.03
striatum,3590,3592,0.46712903619101054,0.0586880849646195,0.03
striatum,3590,3129,0.7467214330941996,0.0005736680466847494,0.03
striatum,3590,3587,-0.4731417818772824,0.05508442910579839,0.03
striatum,3592,3129,0.3961530588498917,0.11544678972520173,0.03
striatum,3592,3587,0.10826906417556224,0.6791511031967181,0.03
striatum,3129,3587,-0.31974620713517227,0.21090052479222415,0.03
striatum,3449,3522,0.8349789770047298,3.042514379814607e-05,0.04
striatum,3449,3590,0.8196386396595013,5.652370149240284e-05,0.04
striatum,3449,3592,0.4513823573621878,0.06895374568719638,0.04
striatum,3449,3129,0.8620439541032395,8.622738441540981e-06,0.04
striatum,3449,3587,-0.5124116061551584,0.03546070643056684,0.04
striatum,3522,3590,0.7788910168010386,0.00022934930684546514,0.04
striatum,3522,3592,0.381212637422784,0.13110808174092217,0.04
striatum,3522,3129,0.7930023889859323,0.0001461899685275491,0.04
striatum,3522,3587,-0.1371777222005549,0.5995763518997428,0.04
striatum,3590,3592,0.5154441153423265,0.03420524900036931,0.04
striatum,3590,3129,0.7136327783151851,0.0012953894117417695,0.04
striatum,3590,3587,-0.4325709770447591,0.08287938142192755,0.04
striatum,3592,3129,0.33733464146219133,0.1854573003395932,0.04
striatum,3592,3587,0.1155584357052905,0.6587406531140558,0.04
striatum,3129,3587,-0.31025972378589534,0.22551769353458925,0.04
striatum,3449,3522,0.8349789770047296,3.0425143798146368e-05,0.05
striatum,3449,3590,0.8196386396595013,5.652370149240284e-05,0.05
striatum,3449,3592,0.4513823573621878,0.06895374568719638,0.05
striatum,3449,3129,0.8620439541032395,8.622738441540981e-06,0.05
striatum,3449,3587,-0.5124116061551585,0.03546070643056679,0.05
striatum,3522,3590,0.7788910168010384,0.00022934930684546565,0.05
striatum,3522,3592,0.38121263742278383,0.13110808174092248,0.05
striatum,3522,3129,0.7930023889859323,0.0001461899685275491,0.05
striatum,3522,3587,-0.13717772220055513,0.5995763518997428,0.05
striatum,3590,3592,0.5154441153423265,0.03420524900036931,0.05
striatum,3590,3129,0.7136327783151851,0.0012953894117417695,0.05
striatum,3590,3587,-0.43257097704475905,0.08287938142192776,0.05
striatum,3592,3129,0.3373346414621914,0.1854573003395932,0.05
striatum,3592,3587,0.11555843570529037,0.6587406531140558,0.05
striatum,3129,3587,-0.3102597237858951,0.22551769353458975,0.05
striatum,3449,3522,0.8351761433864396,3.0171830186783054e-05,0.06
striatum,3449,3590,0.7892914150069464,0.00016510078280037555,0.06
striatum,3449,3592,0.39716352460893006,0.11443748451042139,0.06
striatum,3449,3129,0.8812868837547145,2.962143470175086e-06,0.06
striatum,3449,3587,-0.5464719257613407,0.02322312698253375,0.06
striatum,3522,3590,0.7457396856229279,0.0005887089883903,0.06
striatum,3522,3592,0.31355923295901966,0.22036215491984362,0.06
striatum,3522,3129,0.8273644988375219,4.168582713072957e-05,0.06
striatum,3522,3587,-0.17356543055216692,0.5052803860438253,0.06
striatum,3590,3592,0.46712903619101054,0.0586880849646195,0.06
striatum,3590,3129,0.7467214330941996,0.0005736680466847494,0.06
striatum,3590,3587,-0.4731417818772824,0.05508442910579839,0.06
striatum,3592,3129,0.3961530588498917,0.11544678972520173,0.06
striatum,3592,3587,0.10826906417556224,0.6791511031967181,0.06
striatum,3129,3587,-0.31974620713517227,0.21090052479222415,0.06
striatum,3449,3522,0.8243470925877138,4.703121838205996e-05,0.07
striatum,3449,3590,0.784750347596108,0.00019099241071545564,0.07
striatum,3449,3592,0.38864470720013455,0.12314336616911169,0.07
striatum,3449,3129,0.8725348313098291,4.918488494782283e-06,0.07
striatum,3449,3587,-0.5529308925454952,0.021329324172426414,0.07
striatum,3522,3590,0.7506219531064521,0.0005170239912548313,0.07
striatum,3522,3592,0.3046942028714434,0.23438728374603657,0.07
striatum,3522,3129,0.8248422741210539,4.6116303309434735e-05,0.07
striatum,3522,3587,-0.17414180791678163,0.5038454887760924,0.07
striatum,3590,3592,0.4585445859190355,0.06413277511833272,0.07
striatum,3590,3129,0.7488223620373191,0.0005425506601523291,0.07
striatum,3590,3587,-0.4779179868551441,0.05234160464367216,0.07
striatum,3592,3129,0.3964971338164498,0.11510240909382626,0.07
striatum,3592,3587,0.10683393128913844,0.6831950048204547,0.07
striatum,3129,3587,-0.3200503954986299,0.21044223674810839,0.07
striatum,3449,3522,0.8349789770047298,3.042514379814607e-05,0.08
striatum,3449,3590,0.8196386396595013,5.652370149240284e-05,0.08
striatum,3449,3592,0.4513823573621878,0.06895374568719638,0.08
striatum,3449,3129,0.8620439541032395,8.622738441540981e-06,0.08
striatum,3449,3587,-0.5124116061551584,0.03546070643056684,0.08
striatum,3522,3590,0.7788910168010386,0.00022934930684546514,0.08
striatum,3522,3592,0.381212637422784,0.13110808174092217,0.08
striatum,3522,3129,0.7930023889859323,0.0001461899685275491,0.08
striatum,3522,3587,-0.1371777222005549,0.5995763518997428,0.08
striatum,3590,3592,0.5154441153423265,0.03420524900036931,0.08
striatum,3590,3129,0.7136327783151851,0.0012953894117417695,0.08
striatum,3590,3587,-0.4325709770447591,0.08287938142192755,0.08
striatum,3592,3129,0.33733464146219133,0.1854573003395932,0.08
striatum,3592,3587,0.1155584357052905,0.6587406531140558,0.08
striatum,3129,3587,-0.31025972378589534,0.22551769353458925,0.08
striatum,3449,3522,0.8351761433864396,3.0171830186783054e-05,0.09
striatum,3449,3590,0.7892914150069464,0.00016510078280037555,0.09
striatum,3449,3592,0.3971635246089305,0.11443748451042096,0.09
striatum,3449,3129,0.8812868837547143,2.9621434701751252e-06,0.09
striatum,3449,3587,-0.5464719257613406,0.02322312698253378,0.09
striatum,3522,3590,0.7457396856229278,0.0005887089883903024,0.09
striatum,3522,3592,0.31355923295901966,0.22036215491984362,0.09
striatum,3522,3129,0.8273644988375218,4.168582713072973e-05,0.09
striatum,3522,3587,-0.17356543055216705,0.5052803860438253,0.09
striatum,3590,3592,0.46712903619101037,0.058688084964619566,0.09
striatum,3590,3129,0.7467214330941995,0.0005736680466847515,0.09
striatum,3590,3587,-0.4731417818772827,0.05508442910579831,0.09
striatum,3592,3129,0.39615305884989166,0.11544678972520185,0.09
striatum,3592,3587,0.10826906417556244,0.6791511031967167,0.09
striatum,3129,3587,-0.3197462071351723,0.21090052479222415,0.09
striatum,3449,3522,0.8349789770047296,3.0425143798146368e-05,0.1
striatum,3449,3590,0.8196386396595013,5.652370149240284e-05,0.1
striatum,3449,3592,0.4513823573621878,0.06895374568719638,0.1
striatum,3449,3129,0.8620439541032395,8.622738441540981e-06,0.1
striatum,3449,3587,-0.5124116061551585,0.03546070643056679,0.1
striatum,3522,3590,0.7788910168010384,0.00022934930684546565,0.1
striatum,3522,3592,0.38121263742278383,0.13110808174092248,0.1
striatum,3522,3129,0.7930023889859323,0.0001461899685275491,0.1
striatum,3522,3587,-0.13717772220055513,0.5995763518997428,0.1
striatum,3590,3592,0.5154441153423265,0.03420524900036931,0.1
striatum,3590,3129,0.7136327783151851,0.0012953894117417695,0.1
striatum,3590,3587,-0.43257097704475905,0.08287938142192776,0.1
striatum,3592,3129,0.3373346414621914,0.1854573003395932,0.1
striatum,3592,3587,0.11555843570529037,0.6587406531140558,0.1
striatum,3129,3587,-0.3102597237858951,0.22551769353458975,0.1
striatum,3449,3522,0.8349789770047296,3.0425143798146368e-05,0.2
striatum,3449,3590,0.8196386396595013,5.652370149240284e-05,0.2
striatum,3449,3592,0.4513823573621878,0.06895374568719638,0.2
striatum,3449,3129,0.8620439541032395,8.622738441540981e-06,0.2
striatum,3449,3587,-0.5124116061551585,0.03546070643056679,0.2
striatum,3522,3590,0.7788910168010384,0.00022934930684546565,0.2
striatum,3522,3592,0.38121263742278383,0.13110808174092248,0.2
striatum,3522,3129,0.7930023889859323,0.0001461899685275491,0.2
striatum,3522,3587,-0.13717772220055513,0.5995763518997428,0.2
striatum,3590,3592,0.5154441153423265,0.03420524900036931,0.2
striatum,3590,3129,0.7136327783151851,0.0012953894117417695,0.2
striatum,3590,3587,-0.43257097704475905,0.08287938142192776,0.2
striatum,3592,3129,0.3373346414621914,0.1854573003395932,0.2
striatum,3592,3587,0.11555843570529037,0.6587406531140558,0.2
striatum,3129,3587,-0.3102597237858951,0.22551769353458975,0.2
striatum,3449,3522,0.7897123342423924,0.00016285779973054516,0.3
striatum,3449,3590,0.7670544298387257,0.00032669201634169347,0.3
striatum,3449,3592,0.4092963695098745,0.10280036434967899,0.3
striatum,3449,3129,0.8716965532457343,5.153256513839239e-06,0.3
striatum,3449,3587,-0.542991721288604,0.02429626310879545,0.3
striatum,3522,3590,0.6637299504643743,0.00367008062501874,0.3
striatum,3522,3592,0.25282370121706366,0.327556401277885,0.3
striatum,3522,3129,0.782506675716383,0.0002049896251188653,0.3
striatum,3522,3587,-0.10337948260119327,0.6929621935716919,0.3
striatum,3590,3592,0.4627754600139024,0.06140461542683727,0.3
striatum,3590,3129,0.6835973917715643,0.002481729212014862,0.3
striatum,3590,3587,-0.48348476801479995,0.04927520312141206,0.3
striatum,3592,3129,0.3981377428948311,0.11347028651971838,0.3
striatum,3592,3587,0.08337835586536754,0.7503736825764611,0.3
striatum,3129,3587,-0.35267461541141837,0.16499940215940848,0.3
striatum,3449,3522,0.8349789770047296,3.0425143798146368e-05,0.4
striatum,3449,3590,0.8196386396595013,5.652370149240284e-05,0.4
striatum,3449,3592,0.4513823573621878,0.06895374568719638,0.4
striatum,3449,3129,0.8620439541032395,8.622738441540981e-06,0.4
striatum,3449,3587,-0.5124116061551585,0.03546070643056679,0.4
striatum,3522,3590,0.7788910168010384,0.00022934930684546565,0.4
striatum,3522,3592,0.38121263742278383,0.13110808174092248,0.4
striatum,3522,3129,0.7930023889859323,0.0001461899685275491,0.4
striatum,3522,3587,-0.13717772220055513,0.5995763518997428,0.4
striatum,3590,3592,0.5154441153423265,0.03420524900036931,0.4
striatum,3590,3129,0.7136327783151851,0.0012953894117417695,0.4
striatum,3590,3587,-0.43257097704475905,0.08287938142192776,0.4
striatum,3592,3129,0.3373346414621914,0.1854573003395932,0.4
striatum,3592,3587,0.11555843570529037,0.6587406531140558,0.4
striatum,3129,3587,-0.3102597237858951,0.22551769353458975,0.4
striatum,3449,3522,0.8349789770047296,3.0425143798146368e-05,0.5
striatum,3449,3590,0.8196386396595015,5.6523701492402544e-05,0.5
striatum,3449,3592,0.45138235736218774,0.06895374568719638,0.5
striatum,3449,3129,0.8620439541032393,8.622738441541083e-06,0.5
striatum,3449,3587,-0.5124116061551586,0.03546070643056679,0.5
striatum,3522,3590,0.7788910168010383,0.00022934930684546668,0.5
striatum,3522,3592,0.38121263742278394,0.13110808174092248,0.5
striatum,3522,3129,0.7930023889859322,0.00014618996852754958,0.5
striatum,3522,3587,-0.13717772220055496,0.5995763518997428,0.5
striatum,3590,3592,0.5154441153423268,0.034205249000369135,0.5
striatum,3590,3129,0.7136327783151852,0.0012953894117417673,0.5
striatum,3590,3587,-0.43257097704475905,0.08287938142192776,0.5
striatum,3592,3129,0.3373346414621913,0.1854573003395932,0.5
striatum,3592,3587,0.11555843570529031,0.6587406531140558,0.5
striatum,3129,3587,-0.3102597237858953,0.22551769353458925,0.5
striatum,3449,3522,0.7897123342423924,0.00016285779973054516,0.6
