cluster_id,amplitude,depth,group,probe,region
300,386.8197839479181,772.1171201508621,mua,posterior,thalamus
301,123.28922166721827,280.0,mua,posterior,thalamus
303,450.8886010408985,1251.0781710914455,mua,posterior,thalamus
304,64.27244966574395,1750.0785518021657,mua,posterior,hippocampus
305,423.33994642744557,315.3147441757826,good,posterior,thalamus
306,285.9259506545566,23.91399100933382,good,posterior,thalamus
309,303.7436460098789,680.8589638157895,mua,posterior,thalamus
310,262.3798397029792,1733.9992503748126,good,posterior,hippocampus
311,204.68496589234687,639.2898910984849,mua,posterior,thalamus
316,70.1406721001617,1750.3748717948718,mua,posterior,hippocampus
317,271.7526879864418,1429.9986764705882,mua,posterior,thalamus
319,143.76363944425023,3460.0,mua,posterior,v1
321,122.5840885259788,2603.6664110429447,mua,posterior,hippocampus
322,871.304094142171,865.8847257653061,mua,posterior,thalamus
328,460.2426666379201,3520.4996977025394,good,posterior,v1
329,219.02017348913708,1358.7514708220704,mua,posterior,thalamus
330,205.50446597223868,1260.6216856060605,mua,posterior,thalamus
332,528.7599593995443,731.5850750267953,mua,posterior,thalamus
333,61.696587528521064,2196.059881284916,mua,posterior,hippocampus
335,315.89727542652906,891.1876875,mua,posterior,thalamus
337,193.4353889615669,300.97676711309526,mua,posterior,thalamus
343,87.28520118442607,3192.186458333333,mua,posterior,v1
350,199.25629873053924,834.9333660313902,mua,posterior,thalamus
351,122.45071916152921,907.0985779494382,mua,posterior,thalamus
356,73.89672891090125,2606.6529531568226,mua,posterior,hippocampus
358,117.98084951814174,997.9596897972373,mua,posterior,thalamus
365,103.84966590645793,2607.3643391705978,good,posterior,hippocampus
366,537.3882734063934,720.0,good,posterior,thalamus
368,163.02324044005167,1040.2982382550335,mua,posterior,thalamus
369,65.85183313378604,2416.4419451722156,good,posterior,hippocampus
372,151.9593776694044,1882.5626069866228,good,posterior,hippocampus
376,342.14081632950143,1275.6326099706746,good,posterior,thalamus
377,100.87228388845361,3278.175284597449,mua,posterior,v1
379,86.84787426340606,2372.3991935483873,mua,posterior,hippocampus
380,373.7019895023515,857.676679954442,mua,posterior,thalamus
382,151.4526827784814,558.0652214107423,good,posterior,thalamus
383,183.41769068123077,853.517684659091,mua,posterior,thalamus
384,269.4909804101969,702.7653417996222,good,posterior,thalamus
385,88.38222463751123,2611.9833369400562,mua,posterior,hippocampus
386,245.80345907256577,78.64712229082662,mua,posterior,thalamus
388,228.35610667484008,1219.7872524752474,mua,posterior,thalamus
390,174.05889928655336,309.40905827702704,mua,posterior,thalamus
391,193.93505633592446,1440.5408805031448,mua,posterior,thalamus
396,173.12871655923277,42.10996689630491,mua,posterior,thalamus
399,101.03085588551095,2526.0580204778157,mua,posterior,hippocampus
401,155.27228338977108,853.9165798611111,mua,posterior,thalamus
403,204.62079442379058,1768.4170441676104,good,posterior,hippocampus
408,162.74814755499037,1135.9989192906617,good,posterior,thalamus
409,409.69761896704796,1073.3918728908886,mua,posterior,thalamus
417,95.39772882258279,907.0981820913462,mua,posterior,thalamus
418,150.5807349085178,2484.751700055137,good,posterior,hippocampus
420,173.4897074048015,124.84767334927349,good,posterior,thalamus
421,74.19862707665078,3532.935038976614,mua,posterior,v1
423,153.0842966677883,3002.2497888513512,good,posterior,v1
425,473.4429001721152,1022.8221275252525,mua,posterior,thalamus
429,152.58528136176517,577.984375,mua,posterior,thalamus
433,172.7965054316064,717.2167394301471,mua,posterior,thalamus
436,282.1097209453288,1039.640748031496,mua,posterior,thalamus
437,238.36376040883184,3526.922875131165,good,posterior,v1
439,55.99600368742858,2950.708592612207,mua,posterior,v1
440,98.06311631214483,1505.3547079141013,unsorted,posterior,thalamus
441,139.38611817422017,800.0,good,posterior,thalamus
443,236.40391034130434,1197.3040707236842,mua,posterior,thalamus
444,200.98824267630874,546.1822939655716,good,posterior,thalamus
446,55.27292813993806,2301.8953125,mua,posterior,hippocampus
447,124.39765641783191,2579.001451980917,mua,posterior,hippocampus
449,219.31473247722977,1075.8784069548872,mua,posterior,thalamus
453,259.68437859102085,1214.3962618670887,mua,posterior,thalamus
454,183.61248621370612,646.7470449172577,good,posterior,thalamus
458,470.10415509015394,1271.5586734693877,mua,posterior,thalamus
459,196.2787847050901,698.0462740384615,mua,posterior,thalamus
462,302.52257167742306,975.8097605519481,mua,posterior,thalamus
464,181.12563040590325,1220.9591370558376,mua,posterior,thalamus
466,163.41586358188727,1195.5059127864006,good,posterior,thalamus
468,122.52963227203688,1051.923828125,mua,posterior,thalamus
470,555.049298386865,759.8966678176796,mua,posterior,thalamus
472,182.79311519859004,1452.2009229841608,good,posterior,thalamus
475,205.13523547449668,396.1287103113042,good,posterior,thalamus
478,287.69779999912953,1046.1993945088213,good,posterior,thalamus
481,310.8341002737769,224.07937280872613,mua,posterior,thalamus
482,274.95400226362847,797.5345838218054,good,posterior,thalamus
484,192.0840754147243,1033.9917140151515,mua,posterior,thalamus
488,148.3798215946065,260.23786950137264,mua,posterior,thalamus
489,124.50804483651424,1895.8169197396962,good,posterior,hippocampus
490,240.59840686608615,1822.6152561520703,good,posterior,hippocampus
492,147.17774409100662,32.16232120289522,mua,posterior,thalamus
494,85.08292039372733,3151.9662243667067,mua,posterior,v1
495,181.38739421046242,1287.7588383838383,mua,posterior,thalamus
497,130.2598531259223,1453.8465686042662,good,posterior,thalamus
502,113.34319028286947,1100.0,good,posterior,thalamus
504,137.92077781838384,993.4452871819624,mua,posterior,thalamus
506,166.00909552924912,2561.072001834442,good,posterior,hippocampus
508,122.53757325587574,3317.96898417985,mua,posterior,v1
511,239.6437800689012,2590.9926627942527,good,posterior,hippocampus
512,190.46419798662205,340.1107447359744,good,posterior,thalamus
514,134.70438157445432,446.1245026525199,mua,posterior,thalamus
517,269.2671471719637,1252.2069052419354,mua,posterior,thalamus
518,148.74617172779023,475.089451022605,mua,posterior,thalamus
519,146.53892740764041,1194.6430771863768,mua,posterior,thalamus
520,116.49001961426868,122.60167057806323,mua,posterior,thalamus
526,263.4118541819938,1024.8647411616162,mua,posterior,thalamus
528,149.79314289492746,1317.7805728975395,mua,posterior,thalamus
530,129.57855598895233,1475.9522521515592,unsorted,posterior,thalamus
533,169.80210669216714,186.30562734962405,mua,posterior,thalamus
537,304.98809804963696,1319.5000828912466,mua,posterior,thalamus
538,106.7284009579359,1495.999864901378,good,posterior,thalamus
539,144.88613931329468,2539.388706191863,good,posterior,hippocampus
541,235.98832954954747,800.4449617214981,mua,posterior,thalamus
545,47.56516226737763,1971.251346153846,mua,posterior,hippocampus
551,103.28527189851421,3158.552910811586,good,posterior,v1
555,100.42172392492091,3423.249591169256,mua,posterior,v1
557,478.10892593204443,1249.6360561914673,mua,posterior,thalamus
559,117.057886512561,622.998460310219,mua,posterior,thalamus
560,120.49938248849297,3098.9972472472473,good,posterior,v1
562,467.9825086160382,2222.168885601578,mua,posterior,hippocampus
563,253.8814504899878,1021.7551746442432,mua,posterior,thalamus
567,111.59628902745972,351.9840425531915,good,posterior,thalamus
568,214.37146040060836,35.97347972972973,mua,posterior,thalamus
569,150.3892073759701,1278.0196340460527,mua,posterior,thalamus
570,81.65652865546818,2888.2590336507187,good,posterior,v1
575,147.3992599482766,879.4850232746408,mua,posterior,thalamus
576,102.26500147022328,1634.1474095394738,mua,posterior,hippocampus
577,399.5695600009975,1222.2472278225807,mua,posterior,thalamus
580,375.4028996580134,1250.7511269070735,mua,posterior,thalamus
581,156.68936520911257,2624.442427385892,mua,posterior,hippocampus
582,173.09433067387715,1409.415,mua,posterior,thalamus
583,128.27823045135398,309.4089752906977,mua,posterior,thalamus
584,131.30561906751365,2575.176071622355,mua,posterior,hippocampus
585,174.7198101153857,1780.6552471812663,good,posterior,hippocampus
586,119.26721421263939,189.33410714285714,mua,posterior,thalamus
587,135.1834997082804,854.9622896634615,mua,posterior,thalamus
590,80.85710625604048,1315.670695754717,mua,posterior,thalamus
591,93.31984148287287,3041.8490511788386,mua,posterior,v1
593,47.22684371164805,1977.6251385809312,mua,posterior,hippocampus
594,220.00588654082216,2585.9360185645614,good,posterior,hippocampus
596,85.14803870232606,1505.6719367588933,mua,posterior,thalamus
598,129.00037492260373,1407.1448965827337,mua,posterior,thalamus
601,110.49878618292901,505.7693443591258,good,posterior,thalamus
605,258.71560605799687,1217.3750862068966,mua,posterior,thalamus
607,190.70355769011218,994.4297707889126,good,posterior,thalamus
608,88.0523138135058,1515.9980171844018,unsorted,posterior,thalamus
609,157.43801381119903,3491.704902867715,good,posterior,v1
611,219.38228125400656,1398.14484375,mua,posterior,thalamus
612,150.2123152978853,1337.139549436796,mua,posterior,thalamus
614,53.860903580164724,1740.8266317016316,mua,posterior,hippocampus
616,109.06972205771676,480.00004727685325,mua,posterior,thalamus
623,72.03504362009384,2488.3766741071427,mua,posterior,hippocampus
628,169.81107341721113,118.50001094427176,mua,posterior,thalamus
633,287.7461639962437,1793.0805332359387,good,posterior,hippocampus
635,219.42393806899426,110.09823824002862,good,posterior,thalamus
636,134.24594807475313,3340.992960225273,mua,posterior,v1
638,173.66693796883308,854.6279757391964,good,posterior,thalamus
640,261.9332869764568,2573.767387616624,mua,posterior,hippocampus
642,185.1859064314567,36.202164817090804,mua,posterior,thalamus
644,108.50011970743833,2850.1759403170654,good,posterior,v1
645,129.25755754048384,475.7207135025723,mua,posterior,thalamus
649,97.99532860993261,3070.5332296929655,mua,posterior,v1
651,123.86896310056157,140.84956951530611,mua,posterior,thalamus
652,158.67060333454418,2578.9845544554455,good,posterior,hippocampus
654,179.65492480601102,1286.2506403688524,mua,posterior,thalamus
655,156.27670637922728,1902.2772854477612,mua,posterior,hippocampus
657,70.11070647557128,3045.9164324048047,good,posterior,v1
659,124.98183335196983,3312.3709935897436,mua,posterior,v1
660,217.10225753242744,1463.15672063253,mua,posterior,thalamus
662,531.5956572142378,723.2730894777266,mua,posterior,thalamus
663,77.26583330030012,3144.2834492800516,good,posterior,v1
665,541.5706853556293,1181.1653944020356,good,posterior,thalamus
666,137.71680948934707,421.70534831460674,good,posterior,thalamus
667,314.7687188018722,279.24949137369794,mua,posterior,thalamus
668,296.3904153678256,1010.3766666666667,mua,posterior,thalamus
669,132.92060335820597,566.5192057291666,mua,posterior,thalamus
670,162.80663918764995,3126.0003099333644,good,posterior,v1
671,126.36637269860374,3213.7117107093186,good,posterior,v1
672,303.0266133894289,999.871186023622,mua,posterior,thalamus
673,88.56292158403623,1868.0058734614554,good,posterior,hippocampus
675,245.90629112332167,1040.1570657630523,mua,posterior,thalamus
677,297.65801869557305,1473.9925545302012,mua,posterior,thalamus
680,83.47110518579859,1938.5514092268934,mua,posterior,hippocampus
682,116.48381363815439,1934.9801749271137,mua,posterior,hippocampus
685,138.8409022637576,712.500334135258,mua,posterior,thalamus
686,219.65246424004468,1328.3767814726841,mua,posterior,thalamus
687,305.2603108876852,204.8175751657197,mua,posterior,thalamus
689,214.96268319500436,851.390523538961,mua,posterior,thalamus
692,136.9810617167173,3459.0035486160396,good,posterior,v1
696,212.28464121244863,1798.5395171957673,mua,posterior,hippocampus
699,69.93042240865873,3067.0994475138123,mua,posterior,v1
702,504.23827324949247,3491.7289575289574,good,posterior,v1
705,220.52053619559544,1242.3580729166667,mua,posterior,thalamus
706,163.2951841570575,1275.0927526595744,mua,posterior,thalamus
707,90.04141907502581,1779.500139821029,mua,posterior,hippocampus
709,204.08356864356824,680.8588330924855,mua,posterior,thalamus
711,91.62099332306894,2999.3364997121475,mua,posterior,v1
712,99.79638228270184,3502.0428226779254,mua,posterior,v1
713,85.20235600684654,3085.754816955684,mua,posterior,v1
715,140.25591041690421,1858.1020704685798,good,posterior,hippocampus
716,164.97107029265783,800.2324598930481,mua,posterior,thalamus
717,172.36010499421445,1450.3330061349693,mua,posterior,thalamus
719,449.07115585071807,1063.0001088850174,mua,posterior,thalamus
721,191.55799694631216,94.92951274671053,mua,posterior,thalamus
722,199.445279834936,1749.8668224299065,mua,posterior,hippocampus
729,357.02165460217196,2736.455718623482,mua,posterior,hippocampus
731,110.27129990172888,1020.0,mua,posterior,thalamus
732,190.8585693489921,710.7732077205883,mua,posterior,thalamus
734,415.59088422265705,1361.6395699356913,mua,posterior,thalamus
739,117.00969883324008,853.5320026655666,good,posterior,thalamus
740,132.85069158354756,931.1639066951567,mua,posterior,thalamus
741,283.74531430191917,1412.241711469534,mua,posterior,thalamus
742,63.555544441899066,2506.6236661585367,mua,posterior,hippocampus
744,105.60684955355804,1479.191507633588,mua,posterior,thalamus
745,194.71598352537976,3409.3271436373566,good,posterior,v1
748,200.4105121563953,840.0013554727211,mua,posterior,thalamus
751,220.4285194356235,2637.9934623430963,mua,posterior,hippocampus
752,273.82633411495215,2613.042668269231,mua,posterior,hippocampus
762,168.5443284017404,78.64723557692308,mua,posterior,thalamus
763,124.06236588901484,935.878891509434,mua,posterior,thalamus
764,119.78582714428146,1010.598893432764,good,posterior,thalamus
765,140.46090108736186,291.37090442397704,good,posterior,thalamus
766,209.59840397949398,1052.750100482315,mua,posterior,thalamus
767,218.97033207938816,2567.691354966559,good,posterior,hippocampus
768,155.9079255640607,1220.0,mua,posterior,thalamus
774,178.8797917493663,896.8427220394736,mua,posterior,thalamus
775,106.88571224244392,2586.5405831363278,good,posterior,hippocampus
776,363.02217561136155,1045.0477611940298,mua,posterior,thalamus
777,99.18967628470979,3507.943196162585,mua,posterior,v1
778,203.7034823249192,1063.0214979195562,mua,posterior,thalamus
779,166.95280672568455,1479.5186864219372,mua,posterior,thalamus
780,89.2594990524781,2860.0,good,posterior,v1
783,171.81325493898947,896.0888396454473,mua,posterior,thalamus
785,151.12807137849515,230.10309606481482,mua,posterior,thalamus
786,205.08869114128942,1021.996433423913,mua,posterior,thalamus
788,605.0420636433267,1008.7815265486726,mua,posterior,thalamus
789,89.41936303780008,1813.7199162223915,good,posterior,hippocampus
790,166.95158219084598,616.9022623697916,mua,posterior,thalamus
795,143.5377814946008,469.0564747752248,mua,posterior,thalamus
797,190.11700959849168,1415.5569444444445,mua,posterior,thalamus
798,478.69712440568634,673.3809200310559,mua,posterior,thalamus
803,152.10480409599705,1059.6181950463417,good,posterior,thalamus
806,67.40993384299938,1960.1209846892825,mua,posterior,hippocampus
807,81.28026468944556,3342.000740466494,mua,posterior,v1
808,98.90931773181948,3204.54701761834,mua,posterior,v1
810,122.97625254579239,3501.3471365638766,mua,posterior,v1
812,82.67744905285193,3304.5025839793284,mua,posterior,v1
814,264.052449590541,3507.380160067397,good,posterior,v1
815,142.27251930994575,688.0109169639862,mua,posterior,thalamus
816,71.82179409324192,1990.1393229166667,mua,posterior,hippocampus
818,108.41305268474058,3249.8565410718466,good,posterior,v1
820,150.28623576333322,334.7451525734423,unsorted,posterior,thalamus
822,306.00436739766417,1039.9518633540372,mua,posterior,thalamus
825,450.7569727648478,1442.0310267857142,mua,posterior,thalamus
827,152.98251420110336,1889.8895302547771,good,posterior,hippocampus
829,123.07948841876933,1286.2504200268818,mua,posterior,thalamus
831,173.76169668771212,219.9227767842627,good,posterior,thalamus
832,109.43023925948228,3172.4703401001843,mua,posterior,v1
837,46.74285874033537,2503.794997421351,mua,posterior,hippocampus
841,71.48751936047343,2572.4970783638837,mua,posterior,hippocampus
842,136.08635642511385,188.55836925287358,mua,posterior,thalamus
845,275.4114403442386,2595.2723255813953,good,posterior,hippocampus
852,168.12456264957882,971.1040635313532,mua,posterior,thalamus
859,122.09424000730823,535.0601771947992,unsorted,posterior,thalamus
863,503.5806318811357,756.2074869791667,mua,posterior,thalamus
864,126.80640737512438,1750.3746710526316,mua,posterior,hippocampus
866,101.54544350326202,677.7468984689432,good,posterior,thalamus
867,164.96235745908686,170.04478102754564,good,posterior,thalamus
869,106.95370185154742,125.099609375,mua,posterior,thalamus
871,80.67520829882729,2492.1391617197337,unsorted,posterior,hippocampus
872,267.2538717360176,1220.8445537065054,mua,posterior,thalamus
873,346.5843459905244,1328.5456484641638,mua,posterior,thalamus
874,337.42834771188274,724.2840401785714,mua,posterior,thalamus
875,180.24294357053412,1479.2004310344828,mua,posterior,thalamus
876,453.542217515022,1045.5002853881278,mua,posterior,thalamus
878,414.42739856660046,1249.8463293650793,mua,posterior,thalamus
879,163.10111593284384,304.99776894190416,good,posterior,thalamus
881,57.641040268785055,1963.5150028042624,mua,posterior,hippocampus
886,397.7941570700331,3485.1763946280994,mua,posterior,v1
888,131.34031525064327,1313.8165409482758,mua,posterior,thalamus
890,337.93165025936963,1007.7510325558795,mua,posterior,thalamus
891,81.64793845929043,3080.3035492133185,good,posterior,v1
892,318.9923225129395,94.92943657769098,mua,posterior,thalamus
894,81.27396030145917,3044.5452473958335,mua,posterior,v1
896,164.71174834253767,718.9312488227538,mua,posterior,thalamus
897,444.8595341992043,475.8701225828729,mua,posterior,thalamus
899,349.878759529844,1271.5348609129815,mua,posterior,thalamus
900,72.76830168817445,2948.4970099667776,mua,posterior,v1
901,128.94650882551122,287.6613006260381,mua,posterior,thalamus
902,132.13785097344174,208.49892588614392,mua,posterior,thalamus
903,246.62061260387142,853.9166949728261,mua,posterior,thalamus
906,83.2284356801117,2585.5613582208102,mua,posterior,hippocampus
910,66.42730151895643,1910.5440547476476,mua,posterior,hippocampus
911,152.99786095312672,2576.0949900793653,mua,posterior,hippocampus
912,264.7321722279582,1057.8939028314028,mua,posterior,thalamus
915,63.82260802278395,2997.5360955770207,mua,posterior,v1
917,81.40996825282078,3509.0131380572907,mua,posterior,v1
918,55.174463306020606,1764.9858387799563,mua,posterior,hippocampus
924,89.75452866550212,954.8054210384719,mua,posterior,thalamus
926,122.90209075369397,1958.6256613756614,mua,posterior,hippocampus
929,54.2930257172712,2989.1040860938288,mua,posterior,v1
933,290.1229368860128,3499.300247116969,good,posterior,v1
934,153.90971725342004,425.52756508422664,mua,posterior,thalamus
936,90.01976863133132,2899.9997005091345,good,posterior,v1
940,50.83293224094106,1968.8659652333029,mua,posterior,hippocampus
941,131.98382099242133,3173.78580780309,good,posterior,v1
943,123.39389075286742,1480.0,mua,posterior,thalamus
945,254.88127069303675,188.5585109904661,mua,posterior,thalamus
950,309.6426695061448,1853.0630710942723,good,posterior,hippocampus
952,306.4386854291604,626.9384407564647,good,posterior,thalamus
955,78.85015575959419,1948.8755959475566,mua,posterior,hippocampus
957,118.08778302479799,259.1249558615819,mua,posterior,thalamus
961,444.9921246123502,1236.2498712667352,mua,posterior,thalamus
965,143.7425082740543,1332.9183728448277,mua,posterior,thalamus
967,220.72485526078904,786.7499372489959,mua,posterior,thalamus
971,339.65176660986464,802.721828426027,mua,posterior,thalamus
972,153.1587230723256,1021.99765625,mua,posterior,thalamus
973,67.97124197774228,2509.23359375,mua,posterior,hippocampus
976,338.49631329525545,1167.2437643629842,good,posterior,thalamus
979,111.9525813946483,3476.1415176897112,mua,posterior,v1
980,130.03250168169458,68.90281158714703,mua,posterior,thalamus
982,173.25239874453376,68.89905814905815,mua,posterior,thalamus
983,319.5076973153034,1102.845542394015,mua,posterior,thalamus
986,318.09206489432734,2582.3094547563805,good,posterior,hippocampus
988,103.28275562392994,2474.0012639942215,unsorted,posterior,hippocampus
989,233.86425233346355,1073.393472906404,mua,posterior,thalamus
991,279.59379794845154,3507.471860465116,good,posterior,v1
992,40.83248228237699,3072.109400064164,mua,posterior,v1
993,238.14585599952792,1068.2037760416667,mua,posterior,thalamus
994,221.24300948204845,820.6027513586956,mua,posterior,thalamus
997,163.43971496914614,935.8786184210526,mua,posterior,thalamus
1000,476.76743838592733,959.4425,mua,posterior,thalamus
1001,86.13342534520152,2603.637591084441,mua,posterior,hippocampus
1004,200.26154054432826,244.734375,mua,posterior,thalamus
1006,454.8532111563841,892.7570707070707,mua,posterior,thalamus
1007,91.99015789683101,3262.420558059258,good,posterior,v1
1011,337.40926732886663,1260.5799512987012,mua,posterior,thalamus
1013,46.72421643255777,3042.08875128999,mua,posterior,v1
1015,80.00478268837593,1779.2023886378308,mua,posterior,hippocampus
1016,390.8016753944142,1014.2783088235294,mua,posterior,thalamus
1017,117.43704557765578,3071.9874903772134,good,posterior,v1
1019,188.81187576849996,95.90618681066177,mua,posterior,thalamus
1021,173.43302055327882,24.031769586595072,mua,posterior,thalamus
1023,146.64277948465735,3459.6367412140576,good,posterior,v1
1029,95.78279808005801,1819.511359026369,mua,posterior,hippocampus
1031,134.40740541065608,3359.0932896890345,mua,posterior,v1
1032,185.98128309362124,46.28731616096285,good,posterior,thalamus
1033,114.25302258435661,220.14103320029028,mua,posterior,thalamus
1036,273.79833910532835,909.0365188953489,mua,posterior,thalamus
1040,48.55308172885071,2991.3274395702774,mua,posterior,v1
1042,92.2300891665226,3400.0597377367653,mua,posterior,v1
1044,94.87237052213543,177.6228553010017,mua,posterior,thalamus
1045,177.5332914365933,1408.1459116541353,mua,posterior,thalamus
1046,292.06291776651307,625.7265065632458,mua,posterior,thalamus
1047,152.5092984097727,721.3335113688387,good,posterior,thalamus
1049,67.99392114854791,1837.8927125506073,mua,posterior,hippocampus
1053,100.44562650978857,1111.0341300018106,mua,posterior,thalamus
1056,196.35686919736514,188.5583929614486,mua,posterior,thalamus
1057,176.374923870495,1172.0129933807307,mua,posterior,thalamus
1058,159.66166322341633,3196.976865671642,mua,posterior,v1
1059,147.24111161675984,3222.2492252066118,mua,posterior,v1
1061,199.391856694868,1473.9936787749289,mua,posterior,thalamus
1063,413.43960103043753,880.0,mua,posterior,thalamus
1065,83.79902217738415,2624.5190746753246,mua,posterior,hippocampus
1066,141.22854225549068,674.5525229357798,good,posterior,thalamus
1067,155.95374619025512,220.1417549070248,mua,posterior,thalamus
1068,146.7005163156673,225.68710577389618,good,posterior,thalamus
1074,191.51149631133913,1197.0623966942148,mua,posterior,thalamus
1075,51.30457835625809,1968.6432650319114,mua,posterior,hippocampus
1076,103.60016222659247,425.5283333333333,mua,posterior,thalamus
1079,191.23139730812687,2593.3367241021383,good,posterior,hippocampus
1080,181.5848782958854,1370.0441700610997,mua,posterior,thalamus
1081,408.1101935621705,781.2844711538462,mua,posterior,thalamus
1082,168.93445138986957,1044.9609569825436,mua,posterior,thalamus
1083,120.37483007111786,3507.6337485172003,mua,posterior,v1
1084,146.79107428743552,3086.1128372853636,good,posterior,v1
1085,136.5873948356193,213.05375379519734,good,posterior,thalamus
1086,64.51104538850436,1788.9436044135675,mua,posterior,hippocampus
1089,186.29676460441377,2706.467783505155,mua,posterior,hippocampus
1090,141.05824596271697,340.0,mua,posterior,thalamus
1092,225.67798311592753,1075.1840119589976,mua,posterior,thalamus
1094,60.731683179319994,3042.1247641509435,mua,posterior,v1
1098,154.18809280111293,1280.7509512937595,mua,posterior,thalamus
1099,217.65604513162378,1267.8739813736904,mua,posterior,thalamus
1100,369.0241906933933,1020.3575278164117,mua,posterior,thalamus
1103,212.09537985210687,1192.7264623397436,mua,posterior,thalamus
1104,255.1343671898354,763.7105305989584,mua,posterior,thalamus
1105,106.2812807817524,2621.499834437086,mua,posterior,hippocampus
1109,269.49767694061285,2580.9744561634807,good,posterior,hippocampus
1110,174.3605129423541,552.748709915223,mua,posterior,thalamus
1112,336.01356921875464,1215.8748831775702,mua,posterior,thalamus
1113,204.7012639473178,1070.5689317673377,mua,posterior,thalamus
1116,182.65437330128773,1406.8736046711317,mua,posterior,thalamus
1118,192.3170906041468,1047.823250728863,mua,posterior,thalamus
1119,54.78160740949791,1948.9479611650486,mua,posterior,hippocampus
1121,230.13219244506973,1029.3635849056604,mua,posterior,thalamus
1126,32.925438293334416,2203.032519035533,unsorted,posterior,hippocampus
1127,78.4370144615577,2796.9082288161517,good,posterior,hippocampus
1129,90.23937317870529,3451.074760542356,mua,posterior,v1
1131,143.51049015059363,1434.5938353048225,mua,posterior,thalamus
1137,215.5905403293311,1376.3299137674696,mua,posterior,thalamus
1139,358.38217830647164,224.86929216056035,mua,posterior,thalamus
1140,133.9641263833402,119.42161096861798,mua,posterior,thalamus
1141,94.96409511920888,2936.485646958012,good,posterior,v1
1143,159.1264300175216,1770.6500358937544,good,posterior,hippocampus
1144,368.846539312543,1219.998482372169,good,posterior,thalamus
1147,266.0224255442113,764.0416666666666,mua,posterior,thalamus
1152,56.14550473469161,2467.92697506597,mua,posterior,hippocampus
1155,51.52695956851653,3346.3661576815207,mua,posterior,v1
1159,57.4757511616971,2508.211956521739,mua,posterior,hippocampus
1161,198.49822124742045,754.6544044665012,unsorted,posterior,thalamus
1164,144.2704091257229,1203.938567546584,mua,posterior,thalamus
1165,93.07161211681134,3478.274538386783,mua,posterior,v1
1169,68.14046760321634,3042.4446721311474,mua,posterior,v1
1170,159.39829009608724,453.0108290903564,good,posterior,thalamus
1171,434.1226662343097,1044.1914260385006,mua,posterior,thalamus
1177,251.3076216754815,1055.3532644356956,mua,posterior,thalamus
1178,69.18689844971169,2843.960806115358,good,posterior,v1
1179,86.5253812356453,2497.117961711712,mua,posterior,hippocampus
1184,157.13922289152555,762.4455015120968,mua,posterior,thalamus
1185,62.044877367173875,2603.999006581398,mua,posterior,hippocampus
1186,254.5045524665607,591.3043366444851,good,posterior,thalamus
1189,156.1934489489236,1424.1755317160691,good,posterior,thalamus
1191,179.92644601847653,1040.1576132550335,mua,posterior,thalamus
1196,65.26858912523045,2578.285714285714,good,posterior,hippocampus
1197,282.5756655617852,1251.0853693181818,mua,posterior,thalamus
1198,150.3131410912877,989.9730459934522,good,posterior,thalamus
1199,163.47201292116154,2624.2273539928487,mua,posterior,hippocampus
1201,158.52446102710934,1460.8028889287637,mua,posterior,thalamus
1202,448.24578328544794,1068.6408152909337,mua,posterior,thalamus
1203,145.64415050181213,863.4065793164242,mua,posterior,thalamus
1204,92.78326681149814,1946.6292613636363,mua,posterior,hippocampus
1205,132.25060547585278,387.03530184634536,mua,posterior,thalamus
1206,62.061411118584026,2943.1078899687036,mua,posterior,v1
1209,143.28972403796206,598.9985779102052,mua,posterior,thalamus
1212,49.83436807227155,1932.901246404602,mua,posterior,hippocampus
1213,150.23825586039644,1055.019460461285,mua,posterior,thalamus
1214,289.48757056654324,2565.2504816955684,good,posterior,hippocampus
1217,64.16349422727895,2475.567175213388,unsorted,posterior,hippocampus
1219,262.45370572286294,2567.9975642161203,good,posterior,hippocampus
1222,89.51925235456181,2932.114448733009,good,posterior,v1
1224,188.516538963615,1055.3674794173528,mua,posterior,thalamus
1225,31.734852291237615,1974.0459963325184,mua,posterior,hippocampus
1232,319.29848330369856,1073.4034629981024,mua,posterior,thalamus
1235,384.8749157201288,1040.1714089481948,mua,posterior,thalamus
1237,83.76949313129595,1977.389079229122,mua,posterior,hippocampus
1240,374.45044240004705,1437.2253378378377,good,posterior,thalamus
1242,198.56767042686917,931.3760723039215,mua,posterior,thalamus
1244,329.9470041409468,53.43009486607143,mua,posterior,thalamus
1245,139.97105951472273,2647.9084058648286,mua,posterior,hippocampus
1246,105.34666482702019,126.07961606232031,good,posterior,thalamus
1248,96.09664982084547,2604.153743315508,mua,posterior,hippocampus
1249,169.86772896468077,997.0175382653061,mua,posterior,thalamus
1251,74.01379183764497,3510.0071428571428,mua,posterior,v1
1252,185.43439625640633,1055.0165264423076,mua,posterior,thalamus
1257,114.6111240544371,3315.420977422121,mua,posterior,v1
1259,76.32080900558232,2943.2659713168186,mua,posterior,v1
1260,157.6898666676964,922.8592857142858,mua,posterior,thalamus
1261,117.29915247850444,312.7581422483766,mua,posterior,thalamus
1263,168.65454942678474,654.8746508953508,good,posterior,thalamus
1264,86.86581702223226,3066.0100537760113,mua,posterior,v1
1265,126.94045511765938,2969.012464589235,good,posterior,v1
1267,213.05519773989096,1335.0060442386832,mua,posterior,thalamus
1268,384.4262796976309,1026.113454706927,mua,posterior,thalamus
1269,187.05508164010837,2641.007042253521,mua,posterior,hippocampus
1270,125.79176183776809,3507.541189111748,good,posterior,v1
